layers,classes,file,functions
RUNTIME,FeedbackEngine,E:\football_v\31_SELF_LEARNING_ENGINE\feedback_engine.py,learn
RUNTIME,PipelineController,E:\football_v\32_PRODUCTION_ORCHESTRATOR\pipeline_controller.py,start
RUNTIME,Engine,E:\football_v\37_MODEL_INTELLIGENCE_CONNECTOR\dixon_coles_loader.py,run
RUNTIME,,E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\dixon_coles_trainer_V4.0.py,run
RUNTIME,,E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\fusion_trainer_V4.0.py,run
RUNTIME,,E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\poisson_trainer_V4.0.py,run
RUNTIME,,E:\football_v\40_MODEL_TRAINING_PIPELINE\trainer\xgboost_trainer_V4.0.py,run
PREDICTION,,E:\football_v\53_REAL_MATCH_QUERY_ENGINE\database_reader.py,
RUNTIME,,E:\football_v\58_REAL_PREDICTION_CONTROLLER\match_scheduler.py,
RUNTIME,,E:\football_v\63_REAL_MATCH_EXECUTION_ENGINE\execution_controller.py,
RUNTIME,,E:\football_v\69_LIVE_MATCH_FEATURE_ENGINE\module.py,
PREDICTION,,E:\football_v\70_AI_PREDICTION_CORE\module.py,
PREDICTION|RUNTIME,,E:\football_v\71_SCORE_PROBABILITY_ENGINE\module.py,
DECISION|RUNTIME,,E:\football_v\72_HANDICAP_DECISION_ENGINE\module.py,
RUNTIME,,E:\football_v\73_MARKET_GAME_ANALYSIS_ENGINE\module.py,
DECISION,,E:\football_v\74_FINAL_MATCH_ADVISOR\module.py,
RUNTIME,,E:\football_v\77_ELO_RUNTIME_ENGINE\module.py,
RUNTIME,,E:\football_v\78_DIXON_COLES_RUNTIME_ENGINE\module.py,
RUNTIME,,E:\football_v\79_POISSON_RUNTIME_ENGINE\module.py,
RUNTIME,,E:\football_v\80_XGBOOST_RUNTIME_ENGINE\module.py,
PREDICTION,,E:\football_v\81_MODEL_FUSION_PREDICTOR\module.py,
PREDICTION|RUNTIME,,E:\football_v\82_PROBABILITY_CALIBRATION_RUNTIME\module.py,
RUNTIME,,E:\football_v\83_VALUE_BET_ENGINE\module.py,
RUNTIME,,E:\football_v\84_KELLY_OPTIMIZATION_ENGINE\module.py,
DECISION|RUNTIME,,E:\football_v\85_FINAL_DECISION_ENGINE\module.py,
RUNTIME,,E:\football_v\86_REAL_TIME_ODDS_ENGINE\module.py,
RUNTIME,,E:\football_v\87_MATCH_CONTEXT_ENGINE\module.py,
PREDICTION|RUNTIME,,E:\football_v\88_HANDICAP_PREDICTION_ENGINE\module.py,
RUNTIME,,E:\football_v\88_TEAM_STRENGTH_DYNAMIC_ENGINE\module.py,
RUNTIME,,E:\football_v\89_PLAYER_IMPACT_ENGINE\module.py,
PREDICTION|RUNTIME,,E:\football_v\89_SCORE_SIMULATION_ENGINE\module.py,
DECISION|RUNTIME,,E:\football_v\90_AI_MATCH_SELECTION_ENGINE\module.py,
RUNTIME,,E:\football_v\90_FATIGUE_ANALYSIS_ENGINE\module.py,
DECISION|RUNTIME,,E:\football_v\91_CONFIDENCE_RANKING_ENGINE\module.py,
RUNTIME,,E:\football_v\91_FORM_TREND_ENGINE\module.py,
RUNTIME,,E:\football_v\92_MARKET_EMOTION_ENGINE\module.py,
DECISION|RUNTIME,,E:\football_v\92_RISK_CONTROL_ENGINE\module.py,
RUNTIME,,E:\football_v\93_CAPITAL_FLOW_ENGINE\module.py,
RUNTIME,,E:\football_v\93_PORTFOLIO_BET_ENGINE\module.py,
RUNTIME,,E:\football_v\94_HANDICAP_PENETRATION_ENGINE\module.py,
RUNTIME,,E:\football_v\94_MATCH_REVIEW_ENGINE\module.py,
RUNTIME,,E:\football_v\95_MODEL_FEEDBACK_ENGINE\module.py,
PREDICTION,,E:\football_v\96_AI_PREDICTION_ORCHESTRATOR\module.py,
DECISION|PREDICTION|RUNTIME,,E:\football_v\97_FINAL_MATCH_FORECAST_ENGINE\module.py,
DECISION,,E:\football_v\97_TESTS\full_system_validation_V2.1.py,
PREDICTION,,E:\football_v\97_TESTS\system_integration_test_V2.0.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\97_TESTS\integration_test\run_integration_test_V1.5.py,run_test
DECISION|REPORT|RUNTIME,,E:\football_v\98_AI_DECISION_REPORT_ENGINE\module.py,
DECISION|PREDICTION|RUNTIME,,E:\football_v\98_PREDICTION_CONFIDENCE_ENGINE\module.py,
DECISION|RUNTIME,,E:\football_v\99_AI_RISK_CONTROL_ENGINE\module.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\capital_detector.py,run
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\compare_engine.py,
PREDICTION|RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\data_validator.py,validate_exists|validate_size|validate_file
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\elo_loader.py,run
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_builder.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_importance.py,
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_pipeline.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_processor.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\final_report.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\forecast_runner.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\forecast_service.py,
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\fusion_runner.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\fusion_runtime.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\handicap_value.py,run
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\inference_controller.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\kelly_engine.py,health
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\live_feature.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\market_risk.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\market_sentiment.py,run
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_executor.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_predictor.py,run
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_query.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_connector.py,run
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_executor.py,
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_runner.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_weight_loader.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\odds_value.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\output_dispatcher.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\performance_compare.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\poisson_loader.py,run
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_controller.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_db.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_engine.py,health
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_pipeline.py,
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_storage.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\production_pipeline.py,
DECISION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\release_checker.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_exporter.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_generator.py,health
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\result_repository.py,
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\result_writer.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_analyzer.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_detector.py,run
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_engine.py,health
PREDICTION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_filter.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\score_predictor.py,run
DECISION,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_validator.py,
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_execution_engine.py,health
RUNTIME,,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\value_analyzer.py,
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\value_calculator.py,run
RUNTIME,Engine,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\xgboost_loader.py,run
PREDICTION,StorageManager,E:\football_v\99_DOCUMENTATION\backup\Storage_Merge_V1.0\storage_manager.py,__init__|scan_files|calculate_hash|create_inventory
REPORT|RUNTIME,,E:\football_v\99_DOCUMENTATION\tools\save_checkpoint.py,save_checkpoint
RUNTIME,,E:\football_v\99_PRODUCTION_MONITOR_ENGINE\module.py,
PREDICTION|REPORT,,E:\football_v\AI_RUNTIME\report.py,generate
RUNTIME,,E:\football_v\AI_RUNTIME\runtime.py,run
REPORT|RUNTIME,,E:\football_v\archive\logger_migration\setup_logger_module.py,
RUNTIME,,E:\football_v\deploy\deploy_v15_phase2_patch3.py,
PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase3_11_knowledge_graph.py,write_file
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase3_3_reasoning.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase3_4.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase3_5.py,
PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase3_6.py,write_file
PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase3_7_real.py,write_file
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase5_core.py,write
PREDICTION|REPORT|RUNTIME,,E:\football_v\deploy\deploy_v15_phase6_training.py,write
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\deployment_scripts\deploy_remaining_batch_V1.5.py,write_files|create_reports
RUNTIME,,E:\football_v\USER_INTERFACE_LAYER\chat_runtime.py,process
